"topic","CS","lbf","pip","coef","name","id","database","accession","sub_category_code","organism","description_brief","top_genes"
"k9","L10","0.869","0.000","-0.028","Asthma","83313","BioSystems-kegg","mmu05310",NA,NA,NA,"H2-Ob (0.032) H2-DMa (-0.014) Tnf (-0.014) Il10 (-0.012) H2-Eb1 (-0.011) Ccl11 (-0.011) H2-DMb1 (-0.01) Fcer1g (-0.01) H2-Aa (-0.008) H2-Ab1 (-0.008)"
"k9","L10","0.869","0.000","-0.033","Primary immunodeficiency","83318","BioSystems-kegg","mmu05340",NA,NA,NA,"Tap2 (-0.048) Orai1 (-0.036) Blnk (-0.036) Tap1 (-0.021) Ikbkg (0.015) Zap70 (0.013) Btk (-0.011) Jak3 (-0.011) Ptprc (-0.01) Dclre1c (-0.01)"
"k9","L10","0.869","0.000","0.046","Cardiac muscle contraction","93345","BioSystems-kegg","mmu04260",NA,NA,NA,"Cox6b2 (2.842) Myl4 (1.573) Atp1b1 (-0.651) Tpm4 (0.615) Cacna1s (0.339) Cox4i1 (0.261) Cox6c (-0.156) Cox6b1 (-0.139) Cox6a1 (-0.117) Cox8a (0.1)"
"k9","L10","0.869","0.000","-0.052","Lysosome","99272","BioSystems-kegg","mmu04142",NA,NA,NA,"Ctsb (-1.175) Npc2 (-0.491) Psap (-0.116) Fuca1 (-0.107) Cltb (-0.104) Litaf (-0.086) Ids (0.054) Galc (0.053) Ctsa (-0.042) Hexb (-0.04)"
"k9","L10","0.869","0.000","-0.084","Prion diseases","101157","BioSystems-kegg","mmu05020",NA,NA,NA,"Egr1 (-0.869) Hspa5 (-0.218) Hspa1a (-0.053) Notch1 (0.049) Sod1 (0.027) C8g (0.026) Prkacb (-0.024) Stip1 (0.017) Elk1 (0.016) Il1b (-0.012)"
"k9","L10","0.869","0.000","-0.034","Endocytosis","102286","BioSystems-kegg","mmu04144",NA,NA,NA,"Cyth2 (1.165) Hras (0.532) H2-D1 (-0.378) H2-K1 (-0.215) Cltb (-0.104) Rab11fip1 (-0.087) Rufy1 (0.08) Grk4 (0.07) Sh3glb1 (0.059) Hspa1a (-0.053)"
"k9","L10","0.869","0.000","-0.043","Hypertrophic cardiomyopathy (HCM)","114298","BioSystems-kegg","mmu05410",NA,NA,NA,"Actb (-1.726) Tpm4 (0.615) Cacna1s (0.339) Prkag2 (0.151) Tpm1 (-0.072) Itgb5 (-0.028) Itga3 (-0.026) Itga6 (-0.023) Itgb6 (-0.021) Prkab1 (-0.02)"
"k9","L10","0.869","0.000","-0.059","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","117303","BioSystems-kegg","mmu05412",NA,NA,NA,"Actb (-1.726) Cacna1s (0.339) Jup (-0.069) Itgb5 (-0.028) Itga3 (-0.026) Tcf7l2 (-0.025) Itga6 (-0.023) Itgb6 (-0.021) Actn2 (0.02) Sgcb (-0.019)"
"k9","L10","0.869","0.000","-0.049","Dilated cardiomyopathy","121495","BioSystems-kegg","mmu05414",NA,NA,NA,"Actb (-1.726) Tpm4 (0.615) Cacna1s (0.339) Tpm1 (-0.072) Itgb5 (-0.028) Itga3 (-0.026) Prkacb (-0.024) Itga6 (-0.023) Itgb6 (-0.021) Sgcb (-0.019)"
"k9","L10","0.869","0.000","-0.034","NOD-like receptor signaling pathway","122195","BioSystems-kegg","mmu04621",NA,NA,NA,"Ctsb (-1.175) Jun (-0.946) Hsp90aa1 (0.846) Sugt1 (0.843) Txn1 (0.711) Nfkbia (-0.164) Bcl2l1 (0.148) Antxr2 (0.083) Cyba (-0.061) Txnip (-0.06)"
"k9","L10","0.869","0.000","-0.066","Viral myocarditis","125147","BioSystems-kegg","mmu05416",NA,NA,NA,"Actb (-1.726) Rac1 (0.889) H2-D1 (-0.378) H2-K1 (-0.215) Eif4g3 (0.088) Ccnd1 (-0.043) H2-Ob (0.032) Rac3 (-0.03) Eif4g1 (-0.03) H2-Q4 (-0.028)"
"k9","L10","0.869","0.000","-0.092","Aldosterone-regulated sodium reabsorption","130627","BioSystems-kegg","mmu04960",NA,NA,NA,"Sfn (-1.072) Atp1b1 (-0.651) Fxyd4 (0.072) Pik3r2 (0.051) Nedd4l (0.038) Pik3r3 (-0.03) Atp1b2 (-0.018) Nr3c2 (-0.017) Pik3r1 (-0.017) Insr (-0.01)"
"k9","L10","0.869","0.000","-0.039","gluconeogenesis I","142839","BioSystems-biocyc","MOUSE_GLUCONEO-PWY",NA,NA,NA,"Gpi1 (-0.117) Me2 (0.044) Aldoc (-0.015) Fbp2 (-0.014) Aldoa (0.013) Gapdh (-0.011) Fbp1 (-0.011) Gapdhs (-0.011) Me3 (-0.009) Pgam1 (-0.007)"
"k9","L10","0.869","0.000","-0.029","dolichyl-diphosphooligosaccharide biosynthesis","142851","BioSystems-biocyc","MOUSE_MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS",NA,NA,NA,"Alg5 (-0.048) Alg1 (-0.042) Alg6 (0.024) Alg3 (0.017) Dpagt1 (-0.015) Alg12 (-0.009) Gnptab (-0.008) Dpm1 (-0.005) Alg13 (0.005) Pigm (-0.001)"
"k9","L10","0.869","0.000","-0.040","colanic acid building blocks biosynthesis","142853","BioSystems-biocyc","MOUSE_COLANSYN-PWY",NA,NA,NA,"Gpi1 (-0.117) Gale (-0.037) Galt (-0.025) Ugp2 (-0.023) Pmm1 (-0.02) Ugdh (-0.015) Galk2 (-0.014) Gmppb (-0.01) Galk1 (0.009) Gmds (-0.004)"
"k9","L10","0.869","0.000","-0.026","mevalonate pathway I","142857","BioSystems-biocyc","MOUSE_PWY-922",NA,NA,NA,"Acat2 (-0.023) Idi1 (-0.009) Hmgcr (-0.007) Nudt12 (-0.007) Hmgcs2 (0.005) Mvk (0.005) Hmgcs1 (-0.004) Mvd (-0.004) Pmvk (-0.003) Acat1 (0)"
"k9","L10","0.869","0.000","-0.019","NAD salvage pathway II","142864","BioSystems-biocyc","MOUSE_NAD-BIOSYNTHESIS-II",NA,NA,NA,"Acp1 (0.05) Acpp (-0.025) Nmnat1 (0.025) Acp6 (-0.01) Nmnat3 (-0.007) Nudt12 (-0.007) Acp5 (-0.007) Pxylp1 (0.005) Acp2 (0.003) Nmnat2 (0.003)"
"k9","L10","0.869","0.000","-0.034","gamma-glutamyl cycle","142875","BioSystems-biocyc","MOUSE_PWY-4041",NA,NA,NA,"Gclc (-0.121) Anpep (-0.019) Oplah (0.012) Gss (0.011) Ggt5 (-0.011) Ggt7 (-0.008) Ggt1 (-0.005) Gclm (-0.004) Ggct (-0.002) Ggt6 (0.001)"
"k9","L10","0.869","0.000","-0.008","folate transformations II (plants)","142887","BioSystems-biocyc","MOUSE_PWY-3841",NA,NA,NA,"Gldc (0.19) Mthfsd (0.026) Mthfs (-0.018) Dhfr (-0.011) Mthfd1 (-0.01) Mthfd1l (-0.01) Mthfr (0.008) Shmt1 (-0.004) Mthfd2 (0.004) Mtr (-0.003)"
"k9","L10","0.869","0.000","-0.020","triacylglycerol biosynthesis","142900","BioSystems-biocyc","MOUSE_TRIGLSYN-PWY",NA,NA,NA,"Lpcat4 (0.053) Agpat4 (0.03) Agpat2 (-0.028) Agpat1 (-0.02) Lclat1 (0.014) Agpat5 (-0.013) Gpat4 (-0.012) Agpat3 (0.012) Gpam (-0.005) Dgat2 (-0.004)"
"k9","L10","0.869","0.000","-0.021","CDP-diacylglycerol biosynthesis I","142909","BioSystems-biocyc","MOUSE_PWY-5667",NA,NA,NA,"Lpcat4 (0.053) Agpat4 (0.03) Agpat2 (-0.028) Cds2 (-0.023) Agpat1 (-0.02) Lclat1 (0.014) Agpat5 (-0.013) Gpat4 (-0.012) Agpat3 (0.012) Cds1 (0.008)"
"k9","L10","0.869","0.000","-0.006","CDP-diacylglycerol biosynthesis II","142910","BioSystems-biocyc","MOUSE_PWY0-1319",NA,NA,NA,"Ndufab1 (0.199) Lpcat4 (0.053) Agpat4 (0.03) Agpat2 (-0.028) Cds2 (-0.023) Agpat1 (-0.02) Agpat5 (-0.013) Gpat4 (-0.012) Agpat3 (0.012) Cds1 (0.008)"
"k9","L10","0.869","0.000","-0.020","cholesterol biosynthesis I","142914","BioSystems-biocyc","MOUSE_PWY66-341",NA,NA,NA,"Ebp (0.111) Sc5d (-0.03) Hsd17b7 (-0.013) Dhcr7 (-0.012) Fdft1 (-0.011) Tm7sf2 (-0.01) Lss (-0.005) Msmo1 (-0.005) Nsdhl (-0.002) Dhcr24 (-0.002)"
"k9","L10","0.869","0.000","-0.020","cholesterol biosynthesis III (via desmosterol)","142915","BioSystems-biocyc","MOUSE_PWY66-4",NA,NA,NA,"Ebp (0.111) Sc5d (-0.03) Hsd17b7 (-0.013) Dhcr7 (-0.012) Fdft1 (-0.011) Tm7sf2 (-0.01) Lss (-0.005) Msmo1 (-0.005) Nsdhl (-0.002) Sqle (0)"
"k9","L10","0.869","0.000","-0.027","superpathway of cholesterol biosynthesis","142916","BioSystems-biocyc","MOUSE_PWY66-5",NA,NA,NA,"Ggps1 (-0.025) Acat2 (-0.023) Idi1 (-0.009) Hmgcr (-0.007) Nudt12 (-0.007) Fdps (0.006) Hmgcs2 (0.005) Mvk (0.005) Hmgcs1 (-0.004) Mvd (-0.004)"
"k9","L10","0.869","0.000","0.055","purine and pyrimidine metabolism","142919","BioSystems-biocyc","MOUSE_P1-PWY",NA,NA,NA,"Ak1 (1.411) Ak8 (1.19) Dtymk (1.09) Ak3 (0.06) Aprt (-0.023) Guk1 (-0.015) Tk2 (-0.011) Uck2 (-0.01) Ak7 (-0.01) Ung (-0.01)"
"k9","L10","0.869","0.000","-0.085","pyrimidine ribonucleotides de novo biosynthesis","142925","BioSystems-biocyc","MOUSE_PWY0-162",NA,NA,NA,"Nme5 (0.329) Nme7 (0.182) Nme1 (-0.057) Umps (-0.018) Ctps2 (-0.013) Cps1 (-0.009) Ctps (-0.008) Nme4 (-0.005) Rp2 (-0.004) Nme6 (0.002)"
"k9","L10","0.869","0.000","-0.077","salvage pathways of pyrimidine ribonucleotides","142926","BioSystems-biocyc","MOUSE_PWY0-163",NA,NA,NA,"Nme5 (0.329) Nme1 (-0.057) Uck2 (-0.01) Cda (0.008) Upp2 (0.007) Nmrk1 (-0.006) Nme4 (-0.005) Upp1 (-0.004) Rp2 (-0.004) Apobec1 (-0.003)"
"k9","L10","0.869","0.000","-0.017","pyrimidine deoxyribonucleotides de novo biosynthesis I","142927","BioSystems-biocyc","MOUSE_PWY0-166",NA,NA,NA,"Dtymk (1.09) Nme5 (0.329) Nme7 (0.182) Nme1 (-0.057) Rrm1 (0.033) Rrm2 (0.028) Rrm2b (-0.014) Nme4 (-0.005) Rp2 (-0.004) Nme6 (0.002)"
"k9","L10","0.869","0.000","-0.028","triacylglycerol degradation","143022","BioSystems-biocyc","MOUSE_LIPAS-PWY",NA,NA,NA,"Pnpla2 (-0.028) Lipe (-0.019) Dagla (0.017) Lipc (-0.012) Pnliprp1 (-0.01) Pnpla3 (-0.009) Lipk (-0.008) Lipg (-0.007) Mgll (0.006) Cel (-0.005)"
"k9","L10","0.869","0.000","-0.057","phospholipases","143023","BioSystems-biocyc","MOUSE_LIPASYN-PWY",NA,NA,NA,"Pla2g2c (0.054) Plb1 (0.031) Pla2g12a (-0.023) Plcd3 (-0.016) Plcg1 (-0.016) Pld2 (-0.014) Plch2 (-0.013) Pla2g2d (-0.01) Plcd1 (-0.009) Pla2g2f (-0.009)"
"k9","L10","0.869","0.000","-0.029","fatty acid beta-oxidation II (core pathway)","143028","BioSystems-biocyc","MOUSE_PWY-5136",NA,NA,NA,"Acaa2 (-0.016) Acsl4 (-0.012) Slc27a2 (-0.012) Acsm1 (-0.011) Ehhadh (-0.01) Acsl5 (-0.009) Hsd17b4 (-0.009) Acsl3 (-0.007) Hadh (-0.006) Hsd17b10 (-0.003)"
"k9","L10","0.869","0.000","-0.026","nicotine degradation III","143047","BioSystems-biocyc","MOUSE_PWY66-221",NA,NA,NA,"Cyp2s1 (0.097) Cyp4b1 (-0.055) Cyp2a5 (-0.031) Cyp2j6 (-0.017) Cyp2b10 (-0.014) Cyp3a13 (-0.013) Cyp2u1 (-0.009) Ugt1a7c (-0.007) Aox1 (0.006) Cyp2a12 (-0.002)"
"k9","L10","0.869","0.000","-0.093","glycolysis III","143060","BioSystems-biocyc","MOUSE_ANAGLYCOLYSIS-PWY",NA,NA,NA,"Pkm (-0.683) Tpi1 (-0.122) Gpi1 (-0.117) Gck (0.056) Aldoc (-0.015) Aldoa (0.013) Gapdh (-0.011) Gapdhs (-0.011) Pgam1 (-0.007) Pgk2 (-0.006)"
"k9","L10","0.869","0.000","-0.094","glycolysis I","143061","BioSystems-biocyc","MOUSE_GLYCOLYSIS",NA,NA,NA,"Pkm (-0.683) Tpi1 (-0.122) Gpi1 (-0.117) Aldoc (-0.015) Fbp2 (-0.014) Aldoa (0.013) Gapdh (-0.011) Fbp1 (-0.011) Gapdhs (-0.011) Pgam1 (-0.007)"
"k9","L10","0.869","0.000","-0.027","pentose phosphate pathway","143065","BioSystems-biocyc","MOUSE_PENTOSE-P-PWY",NA,NA,NA,"Pgls (0.135) Pgd (-0.105) G6pdx (-0.024) Rpia (-0.021) G6pd2 (-0.015) H6pd (-0.013) Taldo1 (-0.009) Tkt (-0.007) Rpe (-0.003) Tktl1 (-0.001)"
"k9","L10","0.869","0.000","-0.043","Vasopressin-regulated water reabsorption","143701","BioSystems-kegg","mmu04962",NA,NA,NA,"Dynll1 (0.595) Arhgdig (0.563) Dync2li1 (0.066) Vamp2 (-0.042) Creb3l2 (-0.027) Prkacb (-0.024) Dync1li2 (-0.022) Dync1h1 (-0.019) Creb3 (-0.019) Dctn6 (-0.018)"
"k9","L10","0.869","0.000","-0.052","Leishmaniasis","144183","BioSystems-kegg","mmu05140",NA,NA,NA,"Jun (-0.946) Nfkbia (-0.164) Cyba (-0.061) Fos (-0.042) Nfkbib (-0.04) H2-Ob (0.032) Rela (-0.028) Myd88 (-0.027) Irak1 (-0.025) Tab2 (-0.02)"
"k9","L10","0.869","0.000","-0.089","Proximal tubule bicarbonate reclamation","144184","BioSystems-kegg","mmu04964",NA,NA,NA,"Atp1b1 (-0.651) Gls (-0.022) Atp1b2 (-0.018) Slc25a10 (-0.017) Slc4a4 (-0.01) Pck1 (-0.009) Atp1a3 (-0.009) Car2 (-0.009) Mdh1 (0.008) Atp1b3 (-0.008)"
"k9","L10","0.869","0.000","-0.039","Collecting duct acid secretion","147587","BioSystems-kegg","mmu04966",NA,NA,NA,"Atp6v1c2 (-0.042) Atp6v0a1 (-0.027) Atp6v1e2 (-0.01) Atp6v0c (-0.01) Atp6v1g2 (-0.01) Atp6v0d1 (-0.009) Atp4a (-0.009) Car2 (-0.009) Clcnkb (-0.008) Slc12a7 (-0.007)"
"k9","L10","0.869","0.000","0.041","Phototransduction","149816","BioSystems-kegg","mmu04744",NA,NA,NA,"Calm3 (1.583) Calm1 (-0.51) Calml4 (0.074) Rgs9 (0.026) Cngb1 (-0.009) Gnat2 (-0.008) Guca1b (-0.008) Gnat1 (-0.008) Guca1a (-0.008) Pde6a (0.007)"
"k9","L10","0.869","0.000","-0.046","Bacterial invasion of epithelial cells","149817","BioSystems-kegg","mmu05100",NA,NA,NA,"Actb (-1.726) Rac1 (0.889) Cdh1 (-0.132) Cltb (-0.104) Pik3r2 (0.051) Pik3r3 (-0.03) Bcar1 (-0.028) Cav2 (0.025) Arpc1b (-0.022) Rhog (-0.019)"
"k9","L10","0.869","0.000","-0.037","Phagosome","153914","BioSystems-kegg","mmu04145",NA,NA,NA,"Tuba1b (1.838) Actb (-1.726) Tubb4b (1.201) Rac1 (0.889) H2-D1 (-0.378) Tuba1a (0.284) H2-K1 (-0.215) Tubb2a (-0.122) Tuba4a (-0.083) Stx18 (0.062)"
"k9","L10","0.869","0.000","-0.071","Gastric acid secretion","154411","BioSystems-kegg","mmu04971",NA,NA,NA,"Actb (-1.726) Calm3 (1.583) Atp1b1 (-0.651) Calm1 (-0.51) Ezr (-0.494) Calml4 (0.074) Camk2g (0.056) Slc9a1 (-0.025) Kcnq1 (-0.025) Prkacb (-0.024)"
"k9","L10","0.869","0.000","-0.035","Protein processing in endoplasmic reticulum","167331","BioSystems-kegg","mmu04141",NA,NA,NA,"Hsp90aa1 (0.846) Ckap4 (-0.765) Hspa4l (0.761) Cryaa (0.629) Hsph1 (0.45) Atf4 (-0.256) Hspa5 (-0.218) Sec24b (0.171) Pdia6 (-0.148) P4hb (-0.134)"
"k9","L10","0.869","0.000","-0.046","Pancreatic secretion","169307","BioSystems-kegg","mmu04972",NA,NA,NA,"Rac1 (0.889) Atp1b1 (-0.651) Pla2g2c (0.054) Rab3d (-0.028) Slc9a1 (-0.025) Kcnq1 (-0.025) Slc4a2 (-0.023) Pla2g12a (-0.023) Adcy9 (-0.018) Atp1b2 (-0.018)"
"k9","L10","0.869","0.000","-0.067","Carbohydrate digestion and absorption","170722","BioSystems-kegg","mmu04973",NA,NA,NA,"Atp1b1 (-0.651) Hk1 (-0.085) Pik3r2 (0.051) Pik3r3 (-0.03) Slc37a4 (-0.018) Atp1b2 (-0.018) Pik3r1 (-0.017) Tas1r2 (-0.013) Hk2 (-0.011) Slc5a1 (-0.01)"
"k9","L10","0.869","0.000","-0.057","Protein digestion and absorption","172853","BioSystems-kegg","mmu04974",NA,NA,NA,"Atp1b1 (-0.651) Slc3a2 (-0.223) Slc7a7 (0.119) Slc1a5 (-0.094) Kcnq1 (-0.025) Slc38a2 (-0.02) Atp1b2 (-0.018) Prcp (-0.015) Col15a1 (0.015) Slc36a1 (-0.014)"
"k9","L10","0.869","0.000","-0.067","Bile secretion","193148","BioSystems-kegg","mmu04976",NA,NA,NA,"Atp1b1 (-0.651) Slc2a1 (-0.053) Slc9a1 (-0.025) Prkacb (-0.024) Slc4a2 (-0.023) Ephx1 (-0.02) Adcy9 (-0.018) Atp1b2 (-0.018) Adcy6 (0.015) Aqp4 (-0.013)"
"k9","L10","0.869","0.000","-0.056","Osteoclast differentiation","193149","BioSystems-kegg","mmu04380",NA,NA,NA,"Junb (-1.608) Jun (-0.946) Rac1 (0.889) Fosb (-0.491) Nfkbia (-0.164) Socs3 (-0.095) Sqstm1 (-0.077) Cyba (-0.061) Pik3r2 (0.051) Fos (-0.042)"
"k9","L10","0.869","0.000","-0.041","Fat digestion and absorption","194386","BioSystems-kegg","mmu04975",NA,NA,NA,"Mttp (0.104) Pla2g2c (0.054) Got2 (-0.03) Agpat2 (-0.028) Acat2 (-0.023) Pla2g12a (-0.023) Agpat1 (-0.02) Slc27a4 (-0.018) Abca1 (-0.012) Pla2g2d (-0.01)"
"k9","L10","0.869","0.000","-0.051","Rheumatoid arthritis","200310","BioSystems-kegg","mmu05323",NA,NA,NA,"Jun (-0.946) Atp6v1c2 (-0.042) Fos (-0.042) Ctsl (-0.034) Atp6ap1 (-0.033) H2-Ob (0.032) Atp6v0a1 (-0.027) Icam1 (-0.02) Il18 (-0.019) H2-DMa (-0.014)"
"k9","L10","0.869","0.000","-0.068","Endocrine and other factor-regulated calcium reabsorption","213309","BioSystems-kegg","mmu04961",NA,NA,NA,"Atp1b1 (-0.651) Cltb (-0.104) Ap2a2 (-0.034) Prkacb (-0.024) Adcy9 (-0.018) Atp1b2 (-0.018) Vdr (-0.015) Adcy6 (0.015) Cltc (-0.013) Gnaq (0.01)"
"k9","L10","0.869","0.000","-0.048","Influenza A","217174","BioSystems-kegg","mmu05164",NA,NA,NA,"Actb (-1.726) Fas (1.108) Jun (-0.946) Nfkbia (-0.164) Xpo1 (0.106) Socs3 (-0.095) Hspa1a (-0.053) Pik3r2 (0.051) Tmprss2 (0.045) Nfkbib (-0.04)"
"k9","L10","0.869","0.000","-0.037","Synaptic vesicle cycle","373902","BioSystems-kegg","mmu04721",NA,NA,NA,"Stx2 (0.137) Cltb (-0.104) Atp6v1c2 (-0.042) Vamp2 (-0.042) Napa (-0.039) Ap2a2 (-0.034) Atp6v0a1 (-0.027) Unc13b (-0.023) Cltc (-0.013) Atp6v0b (0.013)"
"k9","L10","0.869","0.000","-0.069","Salmonella infection","375174","BioSystems-kegg","mmu05132",NA,NA,NA,"Actb (-1.726) Jun (-0.946) Rac1 (0.889) Fos (-0.042) Lbp (0.042) Pycard (-0.032) Rela (-0.028) Myd88 (-0.027) Arpc1b (-0.022) Dync1li2 (-0.022)"
"k9","L10","0.869","0.000","-0.077","Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate","421740","BioSystems-kegg","mmu_M00001",NA,NA,NA,"Pkm (-0.683) Tpi1 (-0.122) Gpi1 (-0.117) Hk1 (-0.085) Eno1 (-0.059) Gck (0.056) Adpgk (-0.026) Aldoart1 (-0.018) Pfkp (-0.018) Aldoc (-0.015)"
"k9","L10","0.869","0.000","-0.103","Glycolysis, core module involving three-carbon compounds","421741","BioSystems-kegg","mmu_M00002",NA,NA,NA,"Pkm (-0.683) Tpi1 (-0.122) Eno1 (-0.059) Gapdh (-0.011) Pgam1 (-0.007) Pgk2 (-0.006) Pgk1 (-0.005) Eno3 (-0.004) Pgam2 (0.004) Eno2 (-0.001)"
"k9","L10","0.869","0.000","-0.046","Gluconeogenesis, oxaloacetate => fructose-6P","421742","BioSystems-kegg","mmu_M00003",NA,NA,NA,"Tpi1 (-0.122) Eno1 (-0.059) Aldoart1 (-0.018) Aldoc (-0.015) Fbp2 (-0.014) Aldoa (0.013) Gapdh (-0.011) Fbp1 (-0.011) Pck1 (-0.009) Pgam1 (-0.007)"
"k9","L10","0.869","0.000","-0.036","Pentose phosphate pathway (Pentose phosphate cycle)","421743","BioSystems-kegg","mmu_M00004",NA,NA,NA,"Pgls (0.135) Gpi1 (-0.117) Pgd (-0.105) G6pdx (-0.024) Rpia (-0.021) G6pd2 (-0.015) H6pd (-0.013) Taldo1 (-0.009) Tkt (-0.007) Rpe (-0.003)"
"k9","L10","0.869","0.000","-0.032","Methionine degradation","421753","BioSystems-kegg","mmu_M00035",NA,NA,NA,"Mat2a (-0.047) Ahcyl2 (-0.019) Dnmt3b (-0.01) Cbs (-0.01) Dnmt1 (-0.009) Mat2b (-0.009) Mat1a (-0.008) Ahcy (-0.006) Ahcyl1 (-0.003) Dnmt3a (-0.001)"
"k9","L10","0.869","0.000","-0.046","Leucine degradation, leucine => acetoacetate + acetyl-CoA","421754","BioSystems-kegg","mmu_M00036",NA,NA,NA,"Hmgcl (-0.044) Bcat2 (-0.033) Mccc2 (-0.031) Hmgcll1 (0.028) Acadm (-0.025) Bckdha (-0.024) Ivd (-0.021) Bckdhb (-0.02) Mccc1 (-0.02) Auh (0.019)"
"k9","L10","0.869","0.000","-0.036","N-glycan biosynthesis, complex type","421755","BioSystems-kegg","mmu_M00075",NA,NA,NA,"B4galt3 (-0.05) Mgat3 (-0.025) Fut8 (-0.023) Mgat5 (-0.022) B4galt2 (-0.013) Man2a2 (-0.012) St6gal1 (-0.01) Mgat5b (-0.01) Mgat4a (-0.009) B4galt1 (-0.009)"
"k9","L10","0.869","0.000","-0.062","Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP","421760","BioSystems-kegg","mmu_M00052",NA,NA,NA,"Ak9 (1.038) Nme7 (0.182) Nme1 (-0.057) Ctps2 (-0.013) Ctps (-0.008) Nme4 (-0.005) Cmpk1 (-0.004) Cmpk2 (-0.004) Nme6 (0.002) Nme3 (-0.002)"
"k9","L10","0.869","0.000","-0.028","N-glycan precursor biosynthesis","421761","BioSystems-kegg","mmu_M00055",NA,NA,NA,"Alg5 (-0.048) Alg1 (-0.042) Alg6 (0.024) Alg10b (0.023) Alg9 (-0.02) Alg3 (0.017) Dpagt1 (-0.015) Alg11 (-0.015) Alg8 (-0.012) Glt28d2 (-0.009)"
"k9","L10","0.869","0.000","-0.036","O-glycan biosynthesis, mucin type core","421762","BioSystems-kegg","mmu_M00056",NA,NA,NA,"Galnt3 (0.024) Galnt7 (-0.016) Galnt10 (-0.015) Galntl6 (-0.015) C1galt1c1 (-0.013) Galnt4 (-0.012) C1galt1 (-0.011) Galnt5 (-0.01) Galnt11 (-0.01) B3gnt6 (-0.009)"
"k9","L10","0.869","0.000","-0.032","beta-Oxidation","421780","BioSystems-kegg","mmu_M00087",NA,NA,NA,"Acox1 (-0.073) Acadm (-0.025) Acox3 (0.022) Acaa2 (-0.016) Echs1 (-0.01) Ehhadh (-0.01) Acaa1b (-0.01) Acadvl (-0.009) Hadh (-0.006) Hadhb (-0.002)"
"k9","L10","0.869","0.000","-0.024","Triacylglycerol biosynthesis","421784","BioSystems-kegg","mmu_M00089",NA,NA,NA,"Agpat4 (0.03) Agpat2 (-0.028) Agpat1 (-0.02) Lclat1 (0.014) Gpat4 (-0.012) Agpat3 (0.012) Mboat1 (-0.006) Mboat2 (-0.006) Gpam (-0.005) Dgat2 (-0.004)"
"k9","L10","0.869","0.000","-0.020","Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol","421790","BioSystems-kegg","mmu_M00101",NA,NA,NA,"Ebp (0.111) Sc5d (-0.03) Cyp51 (-0.018) Hsd17b7 (-0.013) Dhcr7 (-0.012) Tm7sf2 (-0.01) Lss (-0.005) Msmo1 (-0.005) Nsdhl (-0.002) Dhcr24 (-0.002)"
"k9","L10","0.869","0.000","-0.007","Methionine salvage pathway","421832","BioSystems-kegg","mmu_M00034",NA,NA,NA,"Adi1 (0.275) Mat2a (-0.047) Amd1 (-0.015) Mtap (-0.011) Mat2b (-0.009) Mat1a (-0.008) Mri1 (-0.007) Apip (-0.007) Enoph1 (-0.003) Srm (0)"
"k9","L10","0.869","0.000","-0.031","Fatty acid biosynthesis, elongation, endoplasmic reticulum","421880","BioSystems-kegg","mmu_M00415",NA,NA,NA,"Elovl1 (-0.038) Hacd3 (-0.024) Hacd1 (0.019) Elovl6 (-0.019) Elovl5 (-0.011) Hacd4 (-0.01) Elovl4 (-0.01) Elovl3 (-0.009) Tecr (-0.009) Hsd17b12 (-0.007)"
"k9","L10","0.869","0.000","-0.045","Legionellosis","469202","BioSystems-kegg","mmu05134",NA,NA,NA,"Eef1a1 (0.492) Nfkbia (-0.164) Hspa1a (-0.053) Hsf1 (0.041) Pycard (-0.032) Rela (-0.028) Myd88 (-0.027) Sec22b (-0.023) Casp7 (0.022) Clk1 (-0.019)"
"k9","L10","0.869","0.000","0.054","Cell cycle signaling pathway","522974","BioSystems-pid","CellCycle",NA,NA,NA,"Ccna1 (2.293) Cdk1 (1.572) Pttg1 (1.211) Sfn (-1.072) Cdc20 (1.031) Cdkn1a (1.024) Anapc11 (0.831) Orc6 (0.523) Mcm6 (0.127) Dbf4 (0.072)"
"k9","L10","0.869","0.000","-0.027","Arachidonic acid metabolism via COX (Cyclooxygenase) pathway","522976","BioSystems-pid","FAEicosanoidsCOX",NA,NA,NA,"Acox1 (-0.073) Acox3 (0.022) Ptgr1 (0.019) Ptgs1 (-0.017) Ptges (-0.015) Hpgd (0.011) Ehhadh (-0.01) Acox2 (0.01) Ptgs2 (-0.007) Tbxas1 (-0.005)"
"k9","L10","0.869","0.000","-0.062","Omega-3 and omega-6 unsaturated fatty acids biosynthesis pathway","522979","BioSystems-pid","FAOmega3And6Unsaturated",NA,NA,NA,"Acox1 (-0.073) Acox3 (0.022) Acsl1 (-0.014) Acot2 (-0.012) Acsl4 (-0.012) Elovl5 (-0.011) Fads1 (-0.01) Acot1 (-0.009) Fads2 (-0.009) Acsl3 (-0.007)"
